名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·恒大御龙天峰 3室2厅 南/北,武陵区,火车站,恒大御龙天峰,99.60㎡,南 北,3室2厅1卫
整租·恒大御龙天峰 3室2厅 南,武陵区,火车站,恒大御龙天峰,99.60㎡,南,3室2厅2卫
整租·龙湖双珑原著 3室2厅 南,武陵区,火车站,龙湖双珑原著,110.00㎡,南,3室2厅2卫
整租·再就业广场 3室1厅 东南,鼎城区,德山,再就业广场,104.70㎡,东南,3室1厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,104.00㎡,南,3室2厅1卫
整租·尊德天城小区 3室2厅 东南,鼎城区,德山,尊德天城小区,93.00㎡,东南,3室2厅1卫
整租·常德市道路运输服务中心武陵区分中心宿舍 3室2厅 南,武陵区,宏大,常德市道路运输服务中心武陵区分中心宿舍,103.26㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,105.00㎡,南,3室2厅1卫
整租·江南丽都 3室2厅 南,鼎城区,桥南,江南丽都,97.00㎡,南,3室2厅1卫
整租·湖南文理学院芙蓉学院 3室1厅 南/北,武陵区,三闾,湖南文理学院芙蓉学院,90.00㎡,南 北,3室1厅1卫
整租·常德碧桂园翘楚棠 3室2厅 南,武陵区,柳叶湖,常德碧桂园翘楚棠,96.00㎡,南,3室2厅2卫
整租·创元美景 3室2厅 南/北,武陵区,五强溪,创元美景,110.00㎡,南 北,3室2厅2卫
整租·莱茵小镇二区 3室2厅 北,鼎城区,桥南,莱茵小镇二区,108.00㎡,北,3室2厅2卫
整租·第一人民医院宿舍 3室2厅 南,武陵区,地区医院,第一人民医院宿舍,90.00㎡,南,3室2厅1卫
整租·东城尚品 3室2厅 南,武陵区,甘露寺,东城尚品,92.00㎡,南,3室2厅1卫
整租·常德碧桂园翘楚棠 3室2厅 南,武陵区,柳叶湖,常德碧桂园翘楚棠,105.00㎡,南,3室2厅1卫
整租·南城天街 3室2厅 南,鼎城区,桥南,南城天街,108.00㎡,南,3室2厅2卫
整租·常德烟机生活二区 3室1厅 南/北,武陵区,五强溪,常德烟机生活二区,98.00㎡,南 北,3室1厅1卫
整租·荷塘月色 3室2厅 南,武陵区,火车站,荷塘月色,110.00㎡,南,3室2厅1卫
整租·湘北第一村 3室2厅 南,武陵区,紫桥,湘北第一村,100.00㎡,南,3室2厅1卫
整租·常德市第五人民医院宿舍 3室2厅 南,武陵区,宏大,常德市第五人民医院宿舍,100.00㎡,南,3室2厅1卫
整租·锦绣花园 3室2厅 南,武陵区,火车站,锦绣花园,110.00㎡,南,3室2厅1卫
整租·绿地新都会 3室2厅 东南,鼎城区,德山,绿地新都会,90.00㎡,东南,3室2厅1卫
整租·裕华豪苑 3室2厅 南,鼎城区,桥南,裕华豪苑,109.00㎡,南,3室2厅2卫
整租·富强花园 3室2厅 南,武陵区,三岔路,富强花园,100.00㎡,南,3室2厅1卫
整租·荷塘月色 3室2厅 南,武陵区,火车站,荷塘月色,110.00㎡,南,3室2厅2卫
整租·捌海▪常德公馆 3室2厅 南/北,鼎城区,桥南,捌海▪常德公馆,92.00㎡,南 北,3室2厅1卫
整租·白马湖安置小区 3室2厅 南,武陵区,白马湖,白马湖安置小区,100.00㎡,南,3室2厅1卫
整租·中房紫桥竹园 3室2厅 南/北,武陵区,紫桥,中房紫桥竹园,110.00㎡,南 北,3室2厅1卫
整租·南坪石长铁路宿舍 3室2厅 南,武陵区,火车站,南坪石长铁路宿舍,93.00㎡,南,3室2厅1卫
整租·常德市教育局宿舍 3室2厅 南,武陵区,宏大,常德市教育局宿舍,108.00㎡,南,3室2厅2卫
整租·芷蘭居 3室2厅 南,武陵区,芷兰,芷蘭居,110.00㎡,南,3室2厅2卫
整租·捌海▪常德公馆 3室2厅 南,鼎城区,桥南,捌海▪常德公馆,90.00㎡,南,3室2厅1卫
整租·浙商广场 3室2厅 南,武陵区,紫桥,浙商广场,90.00㎡,南,3室2厅1卫
整租·电力西苑 3室2厅 南,武陵区,三岔路,电力西苑,100.00㎡,南,3室2厅1卫
整租·荷塘月色 3室2厅 南,武陵区,火车站,荷塘月色,110.00㎡,南,3室2厅2卫
整租·新竹花园 3室2厅 南,武陵区,三闾,新竹花园,103.00㎡,南,3室2厅1卫
整租·市妇幼保健院宿舍 3室2厅 南,武陵区,紫桥,市妇幼保健院宿舍,99.00㎡,南,3室2厅1卫
整租·常德烟机生活二区 3室2厅 南,武陵区,五强溪,常德烟机生活二区,100.00㎡,南,3室2厅1卫
整租·和生源 3室2厅 南,武陵区,三闾,和生源,97.60㎡,南,3室2厅1卫
整租·新邦壹品 3室2厅 南/北,武陵区,火车站,新邦壹品,100.00㎡,南 北,3室2厅2卫
整租·金江南 3室1厅 南,鼎城区,桥南,金江南,90.00㎡,南,3室1厅1卫
整租·紫御豪庭 3室2厅 南,鼎城区,桥南,紫御豪庭,105.00㎡,南,3室2厅2卫
整租·常德碧桂园翘楚棠 3室2厅 南,武陵区,柳叶湖,常德碧桂园翘楚棠,96.00㎡,南,3室2厅2卫
整租·老西门 3室2厅 南,武陵区,北站,老西门,90.00㎡,南,3室2厅1卫
整租·星语林汀湘湖畔 3室2厅 南,武陵区,柳叶湖,星语林汀湘湖畔,91.00㎡,南,3室2厅1卫
整租·西园社区 3室2厅 南,武陵区,宏大,西园社区,95.00㎡,南,3室2厅1卫
整租·愿景铂悦府 3室2厅 南,鼎城区,德山,愿景铂悦府,105.00㎡,南,3室2厅1卫
整租·东星熙城 3室2厅 南,武陵区,白马湖,东星熙城,106.00㎡,南,3室2厅1卫
整租·常德市水利局人民东路宿舍 3室2厅 南,武陵区,地区医院,常德市水利局人民东路宿舍,110.00㎡,南,3室2厅2卫
整租·德鑫莲花天街 3室2厅 东南,鼎城区,德山,德鑫莲花天街,106.00㎡,东南,3室2厅2卫
整租·盛唐四月天 3室2厅 南,武陵区,地区医院,盛唐四月天,96.00㎡,南,3室2厅1卫
整租·塞纳阳光 3室2厅 南,武陵区,五强溪,塞纳阳光,97.00㎡,南,3室2厅1卫
整租·荷塘月色 3室2厅 南,武陵区,火车站,荷塘月色,110.00㎡,南,3室2厅2卫
整租·市政府机关宿舍二院 3室2厅 南,武陵区,紫桥,市政府机关宿舍二院,100.00㎡,南,3室2厅1卫
整租·汇景城 3室2厅 南,武陵区,白马湖,汇景城,102.00㎡,南,3室2厅1卫
整租·莱茵小镇四区 3室2厅 南/北,鼎城区,桥南,莱茵小镇四区,99.00㎡,南 北,3室2厅1卫
整租·沙河小区 3室2厅 东南/南,武陵区,地区医院,沙河小区,100.00㎡,东南 南,3室2厅1卫
整租·鸿运名苑 3室2厅 南,武陵区,五强溪,鸿运名苑,106.00㎡,南,3室2厅1卫
整租·滨江中心城 3室2厅 东南,鼎城区,德山,滨江中心城,93.00㎡,东南,3室2厅2卫
整租·常德碧桂园翘楚棠 3室1厅 东,武陵区,柳叶湖,常德碧桂园翘楚棠,95.00㎡,东,3室1厅2卫
整租·常德碧桂园翘楚棠 3室2厅 南,武陵区,柳叶湖,常德碧桂园翘楚棠,96.00㎡,南,3室2厅2卫
整租·鸿正苑 3室2厅 南,武陵区,高山街,鸿正苑,90.00㎡,南,3室2厅1卫
整租·广德花苑 3室2厅 南,武陵区,甘露寺,广德花苑,145.00㎡,南,3室2厅2卫
整租·紫竹苑 3室2厅 南,武陵区,芷兰,紫竹苑,132.00㎡,南,3室2厅2卫
整租·广德花苑 3室2厅 南,武陵区,甘露寺,广德花苑,136.00㎡,南,3室2厅2卫
整租·常青藤▪未来城 3室2厅 南/北,武陵区,白马湖,常青藤▪未来城,131.00㎡,南 北,3室2厅2卫
整租·滨江豪庭 3室2厅 南,武陵区,地区医院,滨江豪庭,142.00㎡,南,3室2厅2卫
整租·金色晓岛 3室2厅 南,武陵区,芷兰,金色晓岛,150.00㎡,南,3室2厅2卫
整租·万达湖公馆D区 3室2厅 东,武陵区,白马湖,万达湖公馆D区,139.00㎡,东,3室2厅2卫
整租·中房紫桥竹园 3室2厅 南,武陵区,紫桥,中房紫桥竹园,132.00㎡,南,3室2厅2卫
整租·德楚佳园 3室2厅 南/北,武陵区,火车站,德楚佳园,138.00㎡,南 北,3室2厅2卫
整租·书香名邸 3室2厅 南,武陵区,文理学院,书香名邸,130.00㎡,南,3室2厅2卫
整租·新世纪花园 3室2厅 南,武陵区,芷兰,新世纪花园,131.00㎡,南,3室2厅2卫
整租·万达湖公馆D区 3室2厅 东南,武陵区,白马湖,万达湖公馆D区,139.00㎡,东南,3室2厅2卫
整租·芙蓉盛世 3室2厅 南,武陵区,白马湖,芙蓉盛世,133.00㎡,南,3室2厅2卫
整租·博大·江山如画一期 3室2厅 南,鼎城区,桥南,博大·江山如画一期,130.00㎡,南,3室2厅2卫
整租·方正园 3室2厅 南/北,武陵区,鸿升,方正园,145.00㎡,南 北,3室2厅2卫
整租·鸿富佳苑 3室2厅 南,武陵区,火车站,鸿富佳苑,134.50㎡,南,3室2厅2卫
整租·美吉華庭 3室2厅 南/北,武陵区,地区医院,美吉華庭,135.00㎡,南 北,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,137.00㎡,南,3室2厅2卫
整租·星语林汀湘湖畔 3室2厅 南/北,武陵区,柳叶湖,星语林汀湘湖畔,133.00㎡,南 北,3室2厅2卫
整租·锦绣花园 3室2厅 南,武陵区,火车站,锦绣花园,140.00㎡,南,3室2厅2卫
整租·沙港名苑 3室2厅 南,武陵区,鸿升,沙港名苑,150.00㎡,南,3室2厅2卫
整租·朝阳新居 3室2厅 南/北,武陵区,鸿升,朝阳新居,138.00㎡,南 北,3室2厅2卫
整租·盛唐四月天 3室2厅 南,武陵区,地区医院,盛唐四月天,135.00㎡,南,3室2厅2卫
整租·星语林汀湘湖畔 3室1厅 南,武陵区,柳叶湖,星语林汀湘湖畔,130.00㎡,南,3室1厅1卫
整租·星语林汀湘湖畔 3室2厅 南,武陵区,柳叶湖,星语林汀湘湖畔,150.00㎡,南,3室2厅1卫
整租·城投蓉国新赋 3室2厅 南/北,武陵区,白马湖,城投蓉国新赋,144.00㎡,南 北,3室2厅2卫
整租·湘郵•紫金華庭 3室2厅 南,武陵区,紫桥,湘郵•紫金華庭,140.00㎡,南,3室2厅2卫
整租·工商明苑 3室2厅 南/北,武陵区,步行街,工商明苑,150.00㎡,南 北,3室2厅1卫
整租·嘉业紫和园 3室2厅 南,武陵区,三闾,嘉业紫和园,133.00㎡,南,3室2厅2卫
整租·荷塘月色 3室2厅 南,武陵区,火车站,荷塘月色,130.00㎡,南,3室2厅2卫
整租·鸿昌国际 3室2厅 南/北,武陵区,步行街,鸿昌国际,105.00㎡,南 北,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00㎡,南,3室2厅1卫
整租·恒大御龙天峰 3室2厅 南,武陵区,火车站,恒大御龙天峰,99.00㎡,南,3室2厅1卫
整租·三一翡翠湾 3室2厅 南,武陵区,三闾,三一翡翠湾,90.00㎡,南,3室2厅1卫
整租·常安育才湾南院 3室2厅 南,武陵区,宏大,常安育才湾南院,109.00㎡,南,3室2厅2卫
整租·泽云幸福里 3室2厅 南,武陵区,火车站,泽云幸福里,96.00㎡,南,3室2厅1卫
整租·星河城 3室2厅 南,武陵区,火车站,星河城,102.00㎡,南,3室2厅1卫
整租·老西门 3室1厅 南,武陵区,北站,老西门,100.00㎡,南,3室1厅1卫
整租·康桥 · 蓝湾 3室2厅 南,武陵区,白马湖,康桥 · 蓝湾,98.00㎡,南,3室2厅1卫
整租·青年新城住宅小区 3室1厅 南,武陵区,三闾,青年新城住宅小区,95.00㎡,南,3室1厅1卫
整租·金城·2008 3室2厅 南/北,武陵区,火车站,金城·2008,93.00㎡,南 北,3室2厅1卫
整租·玫瑰苑 3室2厅 东南,武陵区,三闾,玫瑰苑,110.00㎡,东南,3室2厅2卫
整租·常德碧桂园翘楚棠 3室1厅 南,武陵区,柳叶湖,常德碧桂园翘楚棠,95.00㎡,南,3室1厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00㎡,南,3室2厅1卫
整租·常德碧桂园翘楚棠 3室2厅 南,武陵区,柳叶湖,常德碧桂园翘楚棠,95.00㎡,南,3室2厅2卫
整租·星语林汀湘湖畔 3室2厅 南,武陵区,柳叶湖,星语林汀湘湖畔,96.20㎡,南,3室2厅1卫
整租·泽云幸福里 3室2厅 南,武陵区,火车站,泽云幸福里,90.00㎡,南,3室2厅1卫
整租·星语林创客大街 3室2厅 南,武陵区,柳叶湖,星语林创客大街,98.00㎡,南,3室2厅1卫
整租·星语林汀湘湖畔 3室2厅 南,武陵区,柳叶湖,星语林汀湘湖畔,91.00㎡,南,3室2厅1卫
整租·芙蓉生活小区 3室2厅 东南,武陵区,三岔路,芙蓉生活小区,109.00㎡,东南,3室2厅1卫
整租·紫桥小区 3室2厅 南,武陵区,紫桥,紫桥小区,100.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,97.80㎡,南 北,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,110.00㎡,南,3室2厅2卫
整租·常德碧桂园翘楚棠 3室2厅 南/北,武陵区,柳叶湖,常德碧桂园翘楚棠,105.00㎡,南 北,3室2厅2卫
整租·常德金科美的•柳叶和园 3室2厅 南/北,武陵区,柳叶湖,常德金科美的•柳叶和园,110.00㎡,南 北,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,104.00㎡,南,3室2厅1卫
整租·中南·春溪集 3室2厅 南/北,武陵区,火车站,中南·春溪集,105.00㎡,南 北,3室2厅2卫
整租·七里桥堡 3室2厅 南,武陵区,柳叶湖,七里桥堡,104.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,105.00㎡,南,3室2厅1卫
整租·星语林汀湘湖畔 3室2厅 南,武陵区,柳叶湖,星语林汀湘湖畔,92.00㎡,南,3室2厅1卫
整租·泽云幸福里 3室2厅 南,武陵区,火车站,泽云幸福里,90.00㎡,南,3室2厅1卫
整租·星语林汀湘湖畔 3室2厅 南,武陵区,柳叶湖,星语林汀湘湖畔,91.00㎡,南,3室2厅1卫
整租·芙蓉生活小区 3室2厅 东南,武陵区,三岔路,芙蓉生活小区,109.00㎡,东南,3室2厅1卫
整租·紫桥小区 3室2厅 南,武陵区,紫桥,紫桥小区,100.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,97.80㎡,南 北,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,110.00㎡,南,3室2厅2卫
整租·常德碧桂园翘楚棠 3室2厅 南/北,武陵区,柳叶湖,常德碧桂园翘楚棠,105.00㎡,南 北,3室2厅2卫
整租·常德金科美的•柳叶和园 3室2厅 南/北,武陵区,柳叶湖,常德金科美的•柳叶和园,110.00㎡,南 北,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,104.00㎡,南,3室2厅1卫
整租·鸿昌国际 3室2厅 南/北,武陵区,步行街,鸿昌国际,105.00㎡,南 北,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00㎡,南,3室2厅1卫
整租·恒大御龙天峰 3室2厅 南,武陵区,火车站,恒大御龙天峰,99.00㎡,南,3室2厅1卫
整租·三一翡翠湾 3室2厅 南,武陵区,三闾,三一翡翠湾,90.00㎡,南,3室2厅1卫
整租·泽云幸福里 3室2厅 南,武陵区,火车站,泽云幸福里,96.00㎡,南,3室2厅1卫
整租·星河城 3室2厅 南,武陵区,火车站,星河城,102.00㎡,南,3室2厅1卫
整租·老西门 3室1厅 南,武陵区,北站,老西门,100.00㎡,南,3室1厅1卫
整租·康桥 · 蓝湾 3室2厅 南,武陵区,白马湖,康桥 · 蓝湾,98.00㎡,南,3室2厅1卫
整租·青年新城住宅小区 3室1厅 南,武陵区,三闾,青年新城住宅小区,95.00㎡,南,3室1厅1卫
整租·金城·2008 3室2厅 南/北,武陵区,火车站,金城·2008,93.00㎡,南 北,3室2厅1卫
整租·玫瑰苑 3室2厅 东南,武陵区,三闾,玫瑰苑,110.00㎡,东南,3室2厅2卫
整租·常德碧桂园翘楚棠 3室1厅 南,武陵区,柳叶湖,常德碧桂园翘楚棠,95.00㎡,南,3室1厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.00㎡,南,3室2厅1卫
整租·鼎沣.金城里 3室2厅 南,武陵区,三闾,鼎沣.金城里,90.00㎡,南,3室2厅1卫
整租·三一翡翠湾 3室2厅 复式 南,武陵区,三闾,三一翡翠湾,106.00㎡,南,3室2厅1卫
整租·常德碧桂园翘楚棠 3室2厅 南,武陵区,柳叶湖,常德碧桂园翘楚棠,105.00㎡,南,3室2厅2卫
整租·常德碧桂园翘楚棠 3室2厅 南,武陵区,柳叶湖,常德碧桂园翘楚棠,96.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,107.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,106.00㎡,南,3室2厅1卫
整租·恒大御龙天峰 3室2厅 南,武陵区,火车站,恒大御龙天峰,99.50㎡,南,3室2厅1卫
整租·芙蓉盛世 3室2厅 南/北,武陵区,白马湖,芙蓉盛世,106.00㎡,南 北,3室2厅1卫
整租·经投·柏林国际 3室2厅 南,武陵区,柳叶湖,经投·柏林国际,98.00㎡,南,3室2厅1卫
整租·碧水江南 3室2厅 南,武陵区,三闾,碧水江南,107.89㎡,南,3室2厅1卫
整租·万达湖公馆A1区 3室2厅 南,武陵区,白马湖,万达湖公馆A1区,110.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,104.00㎡,南,3室2厅1卫
整租·朝阳时光 3室2厅 南/北,武陵区,鸿升,朝阳时光,105.00㎡,南 北,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,105.00㎡,南,3室2厅1卫
整租·和瑞欢乐城 3室2厅 南,武陵区,火车站,和瑞欢乐城,108.00㎡,南,3室2厅2卫
整租·万建紫庭 3室2厅 南,武陵区,三闾,万建紫庭,100.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,106.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,104.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,105.00㎡,南 北,3室2厅1卫
整租·三一翡翠湾 3室2厅 南/北,武陵区,三闾,三一翡翠湾,98.00㎡,南 北,3室2厅2卫
整租·星河湾 3室2厅 南,武陵区,三岔路,星河湾,98.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,90.55㎡,南,3室2厅1卫
整租·龙湖双珑原著 3室2厅 南,武陵区,火车站,龙湖双珑原著,110.00㎡,南,3室2厅2卫
整租·恒大御龙天峰 3室1厅 南,武陵区,火车站,恒大御龙天峰,100.00㎡,南,3室1厅1卫
整租·中南·春溪集 3室2厅 南,武陵区,火车站,中南·春溪集,105.00㎡,南,3室2厅2卫
整租·三闾小区 3室2厅 南,武陵区,三闾,三闾小区,100.00㎡,南,3室2厅1卫
整租·金盛小区 3室2厅 南,武陵区,三闾,金盛小区,108.00㎡,南,3室2厅1卫
整租·希豪苑 3室2厅 南,武陵区,三闾,希豪苑,110.00㎡,南,3室2厅1卫
整租·常德烟机生活一区 3室2厅 南/北,武陵区,五强溪,常德烟机生活一区,91.00㎡,南 北,3室2厅1卫
整租·农业委员会宿舍 3室2厅 南,武陵区,地区医院,农业委员会宿舍,105.00㎡,南,3室2厅1卫
整租·南坪石长铁路宿舍 3室2厅 南/北,武陵区,火车站,南坪石长铁路宿舍,110.00㎡,南 北,3室2厅1卫
整租·家饰建材城 3室1厅 南,武陵区,火车站,家饰建材城,90.00㎡,南,3室1厅1卫
整租·金城小区 3室2厅 南,武陵区,三岔路,金城小区,101.00㎡,南,3室2厅1卫
整租·紫桥小区 3室2厅 南/北,武陵区,紫桥,紫桥小区,98.00㎡,南 北,3室2厅1卫
整租·甘露寺小区 3室1厅 南/北,武陵区,三闾,甘露寺小区,95.00㎡,南 北,3室1厅1卫
整租·黄金台 3室2厅 南,武陵区,步行街,黄金台,108.00㎡,南,3室2厅1卫
整租·西园社区 3室2厅 南,武陵区,宏大,西园社区,105.00㎡,南,3室2厅1卫
整租·常德旧货市场 3室1厅 西南,武陵区,甘露寺,常德旧货市场,104.00㎡,西南,3室1厅1卫
整租·欣隆盛世▪朗郡 3室2厅 东南,武陵区,甘露寺,欣隆盛世▪朗郡,108.00㎡,东南,3室2厅2卫
整租·常德烟机生活一区 3室2厅 南,武陵区,五强溪,常德烟机生活一区,91.00㎡,南,3室2厅1卫
整租·家饰建材城 3室2厅 南,武陵区,火车站,家饰建材城,100.00㎡,南,3室2厅1卫
整租·紫桥小区 3室1厅 南,武陵区,紫桥,紫桥小区,100.00㎡,南,3室1厅1卫
整租·茉莉村 3室1厅 南,武陵区,紫桥,茉莉村,90.00㎡,南,3室1厅1卫
整租·武陵区税务局宿舍 3室2厅 南,武陵区,宏大,武陵区税务局宿舍,93.00㎡,南,3室2厅1卫
整租·西园社区 3室2厅 南,武陵区,宏大,西园社区,93.00㎡,南,3室2厅1卫
整租·华洋小区 3室2厅 东南/南,武陵区,滨湖公园,华洋小区,98.00㎡,东南 南,3室2厅1卫
整租·机电公司宿舍 3室2厅 南/北,武陵区,北站,机电公司宿舍,92.00㎡,南 北,3室2厅1卫
整租·十一中宿舍 3室2厅 南,武陵区,紫桥,十一中宿舍,93.00㎡,南,3室2厅1卫
整租·常鑫公寓 3室1厅 南,武陵区,步行街,常鑫公寓,99.00㎡,南,3室1厅1卫
整租·朝阳社区湘北大厦小区 3室2厅 南,武陵区,北站,朝阳社区湘北大厦小区,100.00㎡,南,3室2厅1卫
整租·南坪石长铁路宿舍 3室1厅 南,武陵区,火车站,南坪石长铁路宿舍,90.00㎡,南,3室1厅1卫
整租·三闾片区电力局宿舍 3室2厅 南,武陵区,三闾,三闾片区电力局宿舍,110.00㎡,南,3室2厅1卫
整租·紫桥小区 3室2厅 南,武陵区,紫桥,紫桥小区,103.00㎡,南,3室2厅1卫
整租·常德碧桂园翘楚棠 3室2厅 南,武陵区,柳叶湖,常德碧桂园翘楚棠,95.00㎡,南,3室2厅2卫
整租·惠民新村 3室2厅 东南/南,武陵区,宏大,惠民新村,94.00㎡,东南 南,3室2厅1卫
整租·华达小区 3室2厅 东南/南,武陵区,步行街,华达小区,100.00㎡,东南 南,3室2厅1卫
整租·茉莉村 3室1厅 南,武陵区,紫桥,茉莉村,90.00㎡,南,3室1厅1卫
整租·南坪石长铁路宿舍 3室2厅 南,武陵区,火车站,南坪石长铁路宿舍,91.00㎡,南,3室2厅1卫
整租·双潭金湾 3室2厅 南,鼎城区,桥南,双潭金湾,100.00㎡,南,3室2厅1卫
整租·金江南 3室2厅 南,鼎城区,桥南,金江南,92.00㎡,南,3室2厅1卫
整租·中国银行宿舍南区 3室2厅 南/北,武陵区,宏大,中国银行宿舍南区,110.00㎡,南 北,3室2厅2卫
整租·中心家电城 3室1厅 南/北,鼎城区,桥南,中心家电城,110.00㎡,南 北,3室1厅1卫
整租·建设银行武陵区支行宿舍 3室2厅 南,武陵区,紫桥,建设银行武陵区支行宿舍,97.00㎡,南,3室2厅1卫
整租·牯牛岗社区 3室2厅 南/北,武陵区,三闾,牯牛岗社区,90.00㎡,南 北,3室2厅1卫
整租·五交化老宿舍 3室2厅 南/北,武陵区,地区医院,五交化老宿舍,100.00㎡,南 北,3室2厅1卫
整租·农商银行宿舍 3室2厅 南,武陵区,紫桥,农商银行宿舍,100.00㎡,南,3室2厅1卫
整租·贾家湖四巷 3室2厅 南,武陵区,宏大,贾家湖四巷,100.00㎡,南,3室2厅1卫
整租·常德碧桂园翘楚棠 3室2厅 南/北,武陵区,柳叶湖,常德碧桂园翘楚棠,96.33㎡,南 北,3室2厅2卫
整租·御景江南 3室2厅 南,鼎城区,桥南,御景江南,90.00㎡,南,3室2厅1卫
整租·皂果小区西区 3室2厅 南/北,武陵区,三岔路,皂果小区西区,100.00㎡,南 北,3室2厅1卫
整租·西苑新村 3室1厅 南/北,武陵区,五强溪,西苑新村,90.00㎡,南 北,3室1厅1卫
整租·常德市第五人民医院宿舍 3室2厅 南/北,武陵区,宏大,常德市第五人民医院宿舍,100.00㎡,南 北,3室2厅1卫
整租·芙蓉生活一区 3室2厅 南,武陵区,三岔路,芙蓉生活一区,104.00㎡,南,3室2厅1卫
整租·家饰建材城 3室2厅 南,武陵区,火车站,家饰建材城,105.00㎡,南,3室2厅1卫
整租·保利·时代 3室2厅 南,武陵区,柳叶湖,保利·时代,108.00㎡,南,3室2厅2卫
整租·常德天玺 3室2厅 南,武陵区,白马湖,常德天玺,99.00㎡,南,3室2厅2卫
整租·湘北建设大厦 3室2厅 南/北,武陵区,步行街,湘北建设大厦,100.00㎡,南 北,3室2厅1卫
整租·常德烟厂生活三区 3室2厅 南/西北,武陵区,三岔路,常德烟厂生活三区,97.00㎡,南 西北,3室2厅2卫
整租·高车社区 3室2厅 南,武陵区,五强溪,高车社区,100.00㎡,南,3室2厅1卫
整租·常德天玺 3室2厅 南/北,武陵区,白马湖,常德天玺,110.00㎡,南 北,3室2厅2卫
整租·五强溪 3室2厅 南,武陵区,五强溪,五强溪,110.00㎡,南,3室2厅2卫
整租·金城小区 3室2厅 南,武陵区,三岔路,金城小区,107.00㎡,南,3室2厅1卫
整租·政府三院宿舍 3室2厅 北,武陵区,紫桥,政府三院宿舍,93.00㎡,北,3室2厅1卫
整租·紫桥二区桃园 3室1厅 南,武陵区,紫桥,紫桥二区桃园,100.64㎡,南,3室1厅1卫
整租·华达小区 3室2厅 南,武陵区,步行街,华达小区,100.00㎡,南,3室2厅1卫
整租·三一翡翠湾 3室2厅 南,武陵区,三闾,三一翡翠湾,101.00㎡,南,3室2厅1卫
整租·金和嘉苑 3室2厅 南,武陵区,三闾,金和嘉苑,103.00㎡,南,3室2厅1卫
整租·公园世家 3室2厅 南,武陵区,白马湖,公园世家,90.00㎡,南,3室2厅1卫
整租·金凌花苑 3室2厅 南,武陵区,白马湖,金凌花苑,107.00㎡,南,3室2厅2卫
整租·万达湖公馆A1区 3室2厅 南/北,武陵区,白马湖,万达湖公馆A1区,110.00㎡,南 北,3室2厅1卫
整租·万建紫庭 3室2厅 南,武陵区,三闾,万建紫庭,100.00㎡,南,3室2厅1卫
整租·和瑞欢乐城 3室2厅 南,武陵区,火车站,和瑞欢乐城,108.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,106.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,104.00㎡,南,3室2厅1卫
整租·美隆苑 3室2厅 南,武陵区,地区医院,美隆苑,109.00㎡,南,3室2厅1卫
整租·三一翡翠湾 3室2厅 南/北,武陵区,三闾,三一翡翠湾,98.00㎡,南 北,3室2厅2卫
整租·时光印象 3室2厅 南,武陵区,三闾,时光印象,107.00㎡,南,3室2厅1卫
