名称,区,板块,具体地址,面积（㎡）,朝向,房型,租价（元/月）
整租·鼎沣.金城里 1室1厅 南,武陵区,三闾,鼎沣.金城里,53.80,南,1室1厅1卫,1500
整租·成事白领公寓 1室1厅 南,武陵区,火车站,成事白领公寓,56.51,南,1室1厅1卫,1300
整租·城投新熙里 1室1厅 南/北,武陵区,宏大,城投新熙里,55.00,南 北,1室1厅1卫,1500
整租·华邦国际 1室1厅 北,鼎城区,桥南,华邦国际,53.00,北,1室1厅1卫,1300
整租·华邦国际 1室1厅 北,鼎城区,桥南,华邦国际,53.00,北,1室1厅1卫,1300
整租·经泽星都 1室1厅 南,武陵区,地区医院,经泽星都,50.00,南,1室1厅1卫,1500
整租·瞰天下 1室1厅 南,武陵区,步行街,瞰天下,57.00,南,1室1厅1卫,1300
整租·鸿昌国际 1室1厅 南/北,武陵区,步行街,鸿昌国际,50.00,南 北,1室1厅1卫,1500
整租·华邦国际 1室0厅 北,鼎城区,桥南,华邦国际,52.00,北,1室0厅1卫,1300
整租·华邦国际 1室0厅 南,鼎城区,桥南,华邦国际,52.00,南,1室0厅1卫,1350
整租·常安育才湾南院 1室1厅 南,武陵区,宏大,常安育才湾南院,50.00,南,1室1厅1卫,1300
整租·邻里坊 1室1厅 南,武陵区,三岔路,邻里坊,50.00,南,1室1厅1卫,1500
整租·紫云天国际大厦 1室1厅 南,武陵区,宏大,紫云天国际大厦,66.50,南,1室1厅1卫,1300
整租·城投F1公寓 1室1厅 南,武陵区,火车站,城投F1公寓,63.00,南,1室1厅1卫,1300
整租·香格里拉 · 领域 1室1厅 南,武陵区,滨湖公园,香格里拉 · 领域,53.00,南,1室1厅1卫,1500
整租·华邦国际 1室0厅 南,鼎城区,桥南,华邦国际,52.00,南,1室0厅1卫,1350
整租·常安育才湾南院 1室1厅 南,武陵区,宏大,常安育才湾南院,50.00,南,1室1厅1卫,1300
整租·邻里坊 1室1厅 南,武陵区,三岔路,邻里坊,50.00,南,1室1厅1卫,1500
整租·南城天街 1室1厅 复式 西,鼎城区,桥南,南城天街,63.00,西,1室1厅1卫,1300
整租·香格里拉 · 领域 1室1厅 南,武陵区,滨湖公园,香格里拉 · 领域,52.00,南,1室1厅1卫,1500
整租·万美花园 1室1厅 南,武陵区,甘露寺,万美花园,65.00,南,1室1厅1卫,1500
整租·滨江豪庭 1室1厅 南,武陵区,地区医院,滨江豪庭,60.00,南,1室1厅1卫,1500
整租·经泽星都 1室1厅 南,武陵区,地区医院,经泽星都,50.00,南,1室1厅1卫,1500
整租·常德碧桂园中央花园 1室1厅 南,鼎城区,桥南,常德碧桂园中央花园,60.00,南,1室1厅1卫,1400
整租·华邦国际 1室1厅 东,鼎城区,桥南,华邦国际,61.00,东,1室1厅1卫,1300
整租·滨江豪庭 1室1厅 南,武陵区,地区医院,滨江豪庭,58.00,南,1室1厅1卫,1400
整租·滨江豪庭 1室1厅 南,武陵区,地区医院,滨江豪庭,60.00,南,1室1厅1卫,1400
整租·南城天街 1室1厅 南,鼎城区,桥南,南城天街,62.55,南,1室1厅1卫,1500
整租·立康公寓 1室1厅 南/北,武陵区,步行街,立康公寓,50.00,南 北,1室1厅1卫,1300
整租·瞰天下 1室1厅 南,武陵区,步行街,瞰天下,57.00,南,1室1厅1卫,1300
整租·金城新正华公寓 1室1厅 南,武陵区,步行街,金城新正华公寓,50.00,南,1室1厅1卫,1300
整租·新邦壹品 1室1厅 东,武陵区,火车站,新邦壹品,50.00,东,1室1厅1卫,1600
整租·经泽新街坊 1室1厅 南/北,武陵区,高山街,经泽新街坊,55.00,南 北,1室1厅1卫,1700
整租·水榭花城西城 1室1厅 南,武陵区,滨湖公园,水榭花城西城,60.00,南,1室1厅1卫,1600
整租·滨湖新天地 1室1厅 南,武陵区,三岔路,滨湖新天地,56.00,南,1室1厅1卫,1700
整租·锦绣朗峰 1室1厅 东南/南,武陵区,地区医院,锦绣朗峰,53.00,东南 南,1室1厅1卫,1600
整租·新邦壹品 1室1厅 南,武陵区,火车站,新邦壹品,60.00,南,1室1厅1卫,1600
整租·新邦壹品 1室1厅 南/北,武陵区,火车站,新邦壹品,50.00,南 北,1室1厅1卫,1700
整租·新邦壹品 1室1厅 南,武陵区,火车站,新邦壹品,50.00,南,1室1厅1卫,1600
整租·金城新正华公寓 1室1厅 东南,武陵区,步行街,金城新正华公寓,50.00,东南,1室1厅1卫,1700
整租·锦绣朗峰 1室1厅 东南/南,武陵区,地区医院,锦绣朗峰,53.00,东南 南,1室1厅1卫,1750
整租·经泽·景园 1室1厅 南,武陵区,滨湖公园,经泽·景园,67.00,南,1室1厅1卫,1700
整租·新邦壹品 1室1厅 南,武陵区,火车站,新邦壹品,50.00,南,1室1厅1卫,1600
整租·泰达春天里 1室1厅 南,武陵区,火车站,泰达春天里,50.00,南,1室1厅2卫,1600
整租·新邦壹品 1室1厅 南,武陵区,火车站,新邦壹品,51.00,南,1室1厅1卫,1600
整租·锦绣朗峰 1室1厅 东南/南,武陵区,地区医院,锦绣朗峰,52.00,东南 南,1室1厅1卫,1600
整租·朗峰城市优品小区 1室1厅 南/北,武陵区,地区医院,朗峰城市优品小区,54.00,南 北,1室1厅1卫,1600
整租·新邦壹品 1室1厅 南,武陵区,火车站,新邦壹品,53.00,南,1室1厅1卫,1600
整租·香格里拉 · 领域 1室1厅 南,武陵区,滨湖公园,香格里拉 · 领域,52.00,南,1室1厅1卫,1600
整租·朝阳D5区东晟美寓 1室1厅 南,武陵区,宏大,朝阳D5区东晟美寓,51.00,南,1室1厅1卫,1700
整租·双子国际 1室1厅 南,武陵区,白马湖,双子国际,64.00,南,1室1厅1卫,1600
整租·蓝钻公寓 1室1厅 南,武陵区,高山街,蓝钻公寓,60.00,南,1室1厅1卫,1600
整租·紫御华庭 1室1厅 南,武陵区,白马湖,紫御华庭,50.00,南,1室1厅1卫,1600
整租·瞰天下 1室1厅 南,武陵区,步行街,瞰天下,65.00,南,1室1厅1卫,1600
整租·和瑞欢乐城 1室1厅 南,武陵区,火车站,和瑞欢乐城,53.00,南,1室1厅1卫,1600
整租·经泽楠沙湾 1室1厅 东,武陵区,三闾,经泽楠沙湾,57.00,东,1室1厅1卫,1700
整租·经泽新街坊 1室1厅 东,武陵区,高山街,经泽新街坊,50.00,东,1室1厅1卫,1700
整租·常德恒大华府 1室1厅 南,武陵区,芷兰,常德恒大华府,53.00,南,1室1厅1卫,1600
整租·和瑞欢乐城 1室1厅 南,武陵区,火车站,和瑞欢乐城,50.00,南,1室1厅1卫,1700
整租·常德恒大华府 1室1厅 南,武陵区,芷兰,常德恒大华府,53.00,南,1室1厅1卫,1600
整租·经泽星都 1室1厅 南,武陵区,地区医院,经泽星都,50.00,南,1室1厅1卫,1600
整租·伟星·文津华庭 1室1厅 南,武陵区,文理学院,伟星·文津华庭,53.00,南,1室1厅1卫,1600
整租·伟星·文津华庭 1室1厅 南,武陵区,文理学院,伟星·文津华庭,55.00,南,1室1厅1卫,1600
整租·经泽新街坊 1室1厅 南,武陵区,高山街,经泽新街坊,56.00,南,1室1厅1卫,1800
整租·泓鑫桃林 1室1厅 北,武陵区,滨湖公园,泓鑫桃林,55.08,北,1室1厅1卫,2000
整租·经泽新街坊 1室1厅 南,武陵区,高山街,经泽新街坊,50.00,南,1室1厅1卫,2000
整租·朝阳时光 1室1厅 南,武陵区,鸿升,朝阳时光,60.00,南,1室1厅1卫,1800
整租·滨湖新天地 1室1厅 南,武陵区,三岔路,滨湖新天地,60.00,南,1室1厅1卫,1800
整租·经泽新街坊 1室1厅 南,武陵区,高山街,经泽新街坊,50.00,南,1室1厅1卫,2000
整租·锦绣朗峰 1室1厅 东南/南,武陵区,地区医院,锦绣朗峰,50.00,东南 南,1室1厅1卫,1800
整租·朝阳D5区东晟美寓 1室1厅 南/北,武陵区,宏大,朝阳D5区东晟美寓,50.00,南 北,1室1厅1卫,1800
整租·万达湖公馆A1区 1室1厅 南,武陵区,白马湖,万达湖公馆A1区,54.00,南,1室1厅1卫,1800
整租·朝阳时光 1室1厅 东/西,武陵区,鸿升,朝阳时光,50.00,东 西,1室1厅1卫,1900
整租·滨湖新天地 1室1厅 南,武陵区,三岔路,滨湖新天地,56.00,南,1室1厅1卫,1800
整租·新邦壹品 1室1厅 南,武陵区,火车站,新邦壹品,56.00,南,1室1厅1卫,1800
整租·水榭花城中城一期 1室1厅 复式 南/北,武陵区,滨湖公园,水榭花城中城一期,50.10,南 北,1室1厅1卫,1800
整租·滨湖新天地 1室1厅 南,武陵区,三岔路,滨湖新天地,56.00,南,1室1厅1卫,1800
整租·常德恒大华府 1室1厅 南,武陵区,芷兰,常德恒大华府,53.00,南,1室1厅1卫,1800
整租·经泽星都 1室1厅 南,武陵区,地区医院,经泽星都,50.00,南,1室1厅1卫,1800
整租·朝阳时光 1室1厅 南,武陵区,鸿升,朝阳时光,50.00,南,1室1厅1卫,1800
整租·朝阳D5区东晟美寓 1室1厅 南,武陵区,宏大,朝阳D5区东晟美寓,50.43,南,1室1厅1卫,1800
整租·老西门 1室1厅 南,武陵区,北站,老西门,50.00,南,1室1厅1卫,1800
整租·朝陽D5区 1室1厅 北,武陵区,宏大,朝陽D5区,50.00,北,1室1厅1卫,1800
整租·滨湖新天地 1室1厅 南,武陵区,三岔路,滨湖新天地,53.00,南,1室1厅1卫,1800
整租·经投·柏林国际 1室1厅 南,武陵区,柳叶湖,经投·柏林国际,54.97,南,1室1厅1卫,2000
整租·新邦壹品 1室1厅 南,武陵区,火车站,新邦壹品,57.00,南,1室1厅1卫,1800
整租·水榭花城中城一期 1室1厅 复式 南,武陵区,滨湖公园,水榭花城中城一期,52.00,南,1室1厅1卫,1800
整租·总部国际大厦 1室1厅 南,武陵区,白马湖,总部国际大厦,50.00,南,1室1厅1卫,1800
整租·鼎喜大厦 1室1厅 南,武陵区,文理学院,鼎喜大厦,52.00,南,1室1厅1卫,1800
整租·经投·柏林国际 1室1厅 东南,武陵区,柳叶湖,经投·柏林国际,55.00,东南,1室1厅1卫,2000
整租·和瑞欢乐城 1室1厅 南,武陵区,火车站,和瑞欢乐城,53.00,南,1室1厅1卫,1800
整租·常德恒大华府 1室1厅 南,武陵区,芷兰,常德恒大华府,53.00,南,1室1厅1卫,1800
整租·常德恒大华府 1室1厅 复式 南,武陵区,芷兰,常德恒大华府,53.07,南,1室1厅1卫,1800
整租·紫御华庭 1室1厅 南,武陵区,白马湖,紫御华庭,50.00,南,1室1厅1卫,1800
整租·鼎沣.金城里 1室1厅 南,武陵区,三闾,鼎沣.金城里,62.00,南,1室1厅1卫,1800
整租·朝阳D5区东晟美寓 1室1厅 南,武陵区,宏大,朝阳D5区东晟美寓,50.43,南,1室1厅1卫,1800
整租·经泽新街坊 1室1厅 南,武陵区,高山街,经泽新街坊,55.00,南,1室1厅1卫,2100
整租·浙商广场 1室1厅 南,武陵区,紫桥,浙商广场,55.00,南,1室1厅1卫,2100
整租·常德恒大华府 1室1厅 西南/西北,武陵区,芷兰,常德恒大华府,50.00,西南 西北,1室1厅1卫,2200
整租·总部国际大厦 1室1厅 南,武陵区,白马湖,总部国际大厦,54.00,南,1室1厅1卫,2700
整租·经泽新街坊 1室1厅 南/北,武陵区,高山街,经泽新街坊,55.00,南 北,1室1厅1卫,2600
整租·总部国际大厦 1室0厅 南,武陵区,白马湖,总部国际大厦,60.00,南,1室0厅0卫,3000
整租·畔池街65号 1室1厅 南,武陵区,步行街,畔池街65号,55.00,南,1室1厅1卫,5000
整租·东门佳园 1室1厅 南,武陵区,三闾,东门佳园,70.00,南,1室1厅1卫,1200
整租·蔚蓝公寓 1室1厅 南,鼎城区,桥南,蔚蓝公寓,70.00,南,1室1厅1卫,1200
整租·华洋小区 1室1厅 南,武陵区,滨湖公园,华洋小区,70.00,南,1室1厅1卫,900
整租·水榭花城西城 1室1厅 复式 东南/南,武陵区,滨湖公园,水榭花城西城,70.00,东南 南,1室1厅1卫,1300
整租·泰达春天里 1室1厅 南/北,武陵区,火车站,泰达春天里,80.00,南 北,1室1厅1卫,1300
整租·金泰利商业大厦 1室1厅 南,武陵区,高山街,金泰利商业大厦,78.30,南,1室1厅1卫,1300
整租·金泰利商业大厦 1室1厅 东/东南,武陵区,高山街,金泰利商业大厦,70.00,东 东南,1室1厅1卫,1380
整租·美景大厦 1室1厅 南/北,武陵区,宏大,美景大厦,80.00,南 北,1室1厅0卫,1500
整租·双子国际 1室1厅 南,武陵区,白马湖,双子国际,72.00,南,1室1厅1卫,1600
整租·双子国际 1室1厅 南/北,武陵区,白马湖,双子国际,72.00,南 北,1室1厅1卫,1600
整租·鸿正苑 1室1厅 南,武陵区,高山街,鸿正苑,90.00,南,1室1厅1卫,1700
整租·经投·柏林国际 1室0厅 南,武陵区,柳叶湖,经投·柏林国际,90.00,南,1室0厅1卫,2000
整租·房聚江南郡 1室1厅 南,鼎城区,桥南,房聚江南郡,76.00,南,1室1厅1卫,2500
整租·南城天街 1室0厅 东/西,鼎城区,桥南,南城天街,105.00,东 西,1室0厅1卫,1000
整租·南城天街 1室0厅 南,鼎城区,桥南,南城天街,104.00,南,1室0厅0卫,1500
整租·鸿正苑 1室1厅 南,武陵区,高山街,鸿正苑,90.00,南,1室1厅1卫,1700
整租·鸿运名苑 1室2厅 南,武陵区,五强溪,鸿运名苑,94.00,南,1室2厅1卫,2000
整租·经投·柏林国际 1室0厅 南,武陵区,柳叶湖,经投·柏林国际,90.00,南,1室0厅1卫,2000
整租·经泽星都 1室2厅 南,武陵区,地区医院,经泽星都,96.00,南,1室2厅1卫,2300
整租·华邦国际 1室1厅 东南,鼎城区,桥南,华邦国际,104.00,东南,1室1厅1卫,3120
整租·华邦国际 1室1厅 南,鼎城区,桥南,华邦国际,102.00,南,1室1厅1卫,3500
整租·金泰利商业大厦 1室1厅 北,武陵区,高山街,金泰利商业大厦,127.00,北,1室1厅1卫,2000
整租·万达中心 1室1厅 南,武陵区,白马湖,万达中心,112.00,南,1室1厅0卫,5000
整租·欢乐国际 1室1厅 东南,武陵区,火车站,欢乐国际,125.00,东南,1室1厅1卫,6300
整租·中建壹号府 1室4厅 南,武陵区,五强溪,中建壹号府,144.00,南,1室4厅2卫,1800
整租·常德市武陵阁商厦 1室1厅 南,武陵区,步行街,常德市武陵阁商厦,135.00,南,1室1厅2卫,2600
整租·常德恒大华府 1室1厅 南,武陵区,芷兰,常德恒大华府,137.00,南,1室1厅1卫,5000
整租·北站二巷2号 2室1厅 南/北,武陵区,北站,北站二巷2号,50.00,南 北,2室1厅1卫,600
整租·枫丹丽舍 2室0厅 南/北,鼎城区,桥南,枫丹丽舍,45.00,南 北,2室0厅1卫,400
整租·西郊花园 2室2厅 南,武陵区,五强溪,西郊花园,6.00,南,2室2厅1卫,1000
整租·高峰安置小区 2室1厅 南,武陵区,火车站,高峰安置小区,50.00,南,2室1厅1卫,600
整租·金城新正华公寓 2室1厅 北,武陵区,步行街,金城新正华公寓,45.00,北,2室1厅2卫,1500
整租·金城新正华公寓 2室2厅 复式 南,武陵区,步行街,金城新正华公寓,46.76,南,2室2厅1卫,1500
整租·星语林汀湘湖畔 2室2厅 南,武陵区,柳叶湖,星语林汀湘湖畔,50.00,南,2室2厅1卫,1500
整租·乐活里公寓 2室2厅 南,武陵区,芷兰,乐活里公寓,43.00,南,2室2厅1卫,1500
整租·水榭花城西城 2室1厅 南,武陵区,滨湖公园,水榭花城西城,48.00,南,2室1厅1卫,1500
整租·金城新正华公寓 2室1厅 南,武陵区,步行街,金城新正华公寓,45.30,南,2室1厅1卫,1500
整租·水榭花城西城 2室1厅 复式 东南/南,武陵区,滨湖公园,水榭花城西城,38.50,东南 南,2室1厅1卫,1500
整租·水榭花城西城 2室1厅 复式 南,武陵区,滨湖公园,水榭花城西城,38.00,南,2室1厅1卫,1500
整租·水榭花城西城 2室1厅 南,武陵区,滨湖公园,水榭花城西城,40.00,南,2室1厅1卫,1500
整租·金城新正华公寓 2室1厅 复式 南,武陵区,步行街,金城新正华公寓,50.00,南,2室1厅1卫,1500
整租·泰达春天里 2室1厅 复式 南,武陵区,火车站,泰达春天里,48.00,南,2室1厅1卫,1300
整租·水榭花城西城 2室1厅 南,武陵区,滨湖公园,水榭花城西城,30.00,南,2室1厅1卫,1300
整租·水榭花城西城 2室1厅 复式 南,武陵区,滨湖公园,水榭花城西城,41.50,南,2室1厅1卫,1500
整租·金城新正华公寓 2室1厅 南,武陵区,步行街,金城新正华公寓,50.00,南,2室1厅1卫,1500
整租·水榭花城西城 2室1厅 南/北,武陵区,滨湖公园,水榭花城西城,38.80,南 北,2室1厅1卫,1400
整租·和瑞欢乐城 2室2厅 南,武陵区,火车站,和瑞欢乐城,38.85,南,2室2厅2卫,1500
整租·浙商广场 2室1厅 南,武陵区,紫桥,浙商广场,50.00,南,2室1厅1卫,1450
整租·欢乐美寓 2室1厅 南,武陵区,火车站,欢乐美寓,48.00,南,2室1厅1卫,1500
整租·水榭花城西城 2室1厅 西,武陵区,滨湖公园,水榭花城西城,35.00,西,2室1厅1卫,1500
整租·金城新正华公寓 2室1厅 南,武陵区,步行街,金城新正华公寓,50.00,南,2室1厅1卫,1500
整租·金城新正华公寓 2室1厅 南,武陵区,步行街,金城新正华公寓,49.70,南,2室1厅1卫,1700
整租·水榭花城西城 2室1厅 南,武陵区,滨湖公园,水榭花城西城,38.00,南,2室1厅1卫,1700
整租·水榭花城西城 2室2厅 南,武陵区,滨湖公园,水榭花城西城,38.00,南,2室2厅1卫,1680
整租·欢乐美寓 2室1厅 南,武陵区,火车站,欢乐美寓,48.00,南,2室1厅1卫,1600
整租·和瑞欢乐城 2室1厅 南,武陵区,火车站,和瑞欢乐城,48.00,南,2室1厅1卫,1600
整租·金城新正华公寓 2室1厅 南,武陵区,步行街,金城新正华公寓,45.00,南,2室1厅1卫,1700
整租·水榭花城西城 2室1厅 南,武陵区,滨湖公园,水榭花城西城,41.00,南,2室1厅1卫,1550
整租·金城新正华公寓 2室1厅 复式 南,武陵区,步行街,金城新正华公寓,45.00,南,2室1厅1卫,1700
整租·水榭花城西城 2室1厅 复式 东南,武陵区,滨湖公园,水榭花城西城,30.00,东南,2室1厅1卫,1600
整租·和瑞欢乐城 2室1厅 东,武陵区,火车站,和瑞欢乐城,45.00,东,2室1厅1卫,1600
整租·金城新正华公寓 2室1厅 复式 南,武陵区,步行街,金城新正华公寓,50.00,南,2室1厅1卫,1600
整租·欢乐美寓 2室1厅 南,武陵区,火车站,欢乐美寓,48.00,南,2室1厅1卫,1600
整租·欢乐美寓 2室1厅 南,武陵区,火车站,欢乐美寓,48.00,南,2室1厅1卫,1700
整租·水榭花城中城一期 2室2厅 南,武陵区,滨湖公园,水榭花城中城一期,50.00,南,2室2厅1卫,1800
整租·欢乐颂商务公寓 2室1厅 南,武陵区,白马湖,欢乐颂商务公寓,48.00,南,2室1厅1卫,1800
整租·欢乐美寓 2室1厅 南,武陵区,火车站,欢乐美寓,50.00,南,2室1厅1卫,1800
整租·水榭花城中城一期 2室1厅 南,武陵区,滨湖公园,水榭花城中城一期,50.00,南,2室1厅1卫,2000
整租·欢乐美寓 2室1厅 东南/南,武陵区,火车站,欢乐美寓,48.00,东南 南,2室1厅1卫,1800
整租·常德恒大华府 2室1厅 南,武陵区,芷兰,常德恒大华府,38.00,南,2室1厅1卫,1800
整租·欢乐美寓 2室1厅 南,武陵区,火车站,欢乐美寓,50.00,南,2室1厅1卫,1800
整租·水榭花城中城一期 2室1厅 复式 南,武陵区,滨湖公园,水榭花城中城一期,49.50,南,2室1厅1卫,1800
整租·奥百广场 2室1厅 复式 南,武陵区,滨湖公园,奥百广场,48.90,南,2室1厅1卫,1900
整租·水榭花城中城一期 2室1厅 北,武陵区,滨湖公园,水榭花城中城一期,50.00,北,2室1厅1卫,1800
整租·欢乐美寓 2室1厅 南,武陵区,火车站,欢乐美寓,48.00,南,2室1厅1卫,1800
整租·欢乐美寓 2室1厅 南,武陵区,火车站,欢乐美寓,48.00,南,2室1厅1卫,1800
整租·欢乐美寓 2室1厅 南/北,武陵区,火车站,欢乐美寓,48.00,南 北,2室1厅1卫,1800
整租·常德恒大华府 2室1厅 南,武陵区,芷兰,常德恒大华府,36.00,南,2室1厅1卫,1800
整租·金城新正华公寓 2室1厅 南,武陵区,步行街,金城新正华公寓,45.00,南,2室1厅1卫,2000
整租·常德恒大华府 2室1厅 南,武陵区,芷兰,常德恒大华府,38.00,南,2室1厅1卫,2000
整租·金城新正华公寓 2室1厅 南,武陵区,步行街,金城新正华公寓,46.00,南,2室1厅1卫,1800
整租·欢乐美寓 2室1厅 北,武陵区,火车站,欢乐美寓,48.00,北,2室1厅1卫,1800
整租·欢乐美寓 2室1厅 南,武陵区,火车站,欢乐美寓,48.00,南,2室1厅1卫,1800
整租·奥百广场 2室1厅 复式 南,武陵区,滨湖公园,奥百广场,50.00,南,2室1厅1卫,2000
整租·华政·龙港汇 2室2厅 南,武陵区,三岔路,华政·龙港汇,38.80,南,2室2厅1卫,2200
整租·常德恒大华府 2室1厅 南,武陵区,芷兰,常德恒大华府,38.00,南,2室1厅2卫,2200
整租·常德恒大华府 2室2厅 南,武陵区,芷兰,常德恒大华府,47.00,南,2室2厅1卫,2280
整租·欢乐颂商务公寓 2室1厅 东南,武陵区,白马湖,欢乐颂商务公寓,40.00,东南,2室1厅1卫,2200
整租·欢乐颂商务公寓 2室1厅 南,武陵区,白马湖,欢乐颂商务公寓,39.00,南,2室1厅1卫,2300
整租·常德恒大华府 2室1厅 南/北,武陵区,芷兰,常德恒大华府,45.00,南 北,2室1厅1卫,2200
整租·和瑞欢乐城 2室1厅 南/北,武陵区,火车站,和瑞欢乐城,38.10,南 北,2室1厅1卫,2400
整租·欢乐颂商务公寓 2室2厅 南/北,武陵区,白马湖,欢乐颂商务公寓,48.00,南 北,2室2厅1卫,3000
整租·欢乐颂商务公寓 2室1厅 南,武陵区,白马湖,欢乐颂商务公寓,40.00,南,2室1厅1卫,3000
整租·和瑞欢乐城 2室2厅 南,武陵区,火车站,和瑞欢乐城,39.00,南,2室2厅1卫,3400
整租·三闾小区 2室1厅 南,武陵区,三闾,三闾小区,66.00,南,2室1厅1卫,800
整租·白马湖安置小区 2室1厅 南/北,武陵区,白马湖,白马湖安置小区,60.00,南 北,2室1厅1卫,1200
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,67.00,南,2室1厅1卫,1100
整租·北站二巷2号 2室1厅 南/北,武陵区,北站,北站二巷2号,50.00,南 北,2室1厅1卫,600
整租·常德市广宇商务楼 2室2厅 南,武陵区,步行街,常德市广宇商务楼,60.00,南,2室2厅1卫,600
整租·电力西苑 2室2厅 南,武陵区,三岔路,电力西苑,60.00,南,2室2厅1卫,1000
整租·常德烟厂生活三区 2室1厅 南,武陵区,三岔路,常德烟厂生活三区,52.00,南,2室1厅1卫,1000
整租·紫桥三区 2室1厅 南,武陵区,紫桥,紫桥三区,70.00,南,2室1厅1卫,700
整租·常德烟厂生活三区 2室1厅 南,武陵区,三岔路,常德烟厂生活三区,62.00,南,2室1厅1卫,1000
整租·西园社区 2室1厅 南,武陵区,宏大,西园社区,69.00,南,2室1厅1卫,800
整租·市农行宿舍 2室1厅 南,武陵区,北站,市农行宿舍,55.00,南,2室1厅1卫,1200
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,70.00,南,2室1厅1卫,1000
整租·皂果小区西区 2室1厅 南,武陵区,三岔路,皂果小区西区,60.00,南,2室1厅1卫,1000
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,66.00,南,2室1厅1卫,1000
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,65.00,南,2室1厅1卫,1200
整租·皂果小区西区 2室2厅 南,武陵区,三岔路,皂果小区西区,60.00,南,2室2厅1卫,800
整租·常德烟厂生活三区 2室1厅 南,武陵区,三岔路,常德烟厂生活三区,68.00,南,2室1厅1卫,1000
整租·电力西苑 2室1厅 南/北,武陵区,三岔路,电力西苑,60.00,南 北,2室1厅1卫,1000
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,64.00,南,2室1厅1卫,1000
整租·常德烟厂生活三区 2室1厅 南/北,武陵区,三岔路,常德烟厂生活三区,67.00,南 北,2室1厅1卫,1000
整租·工业学校宿舍 2室1厅 南,武陵区,宏大,工业学校宿舍,65.00,南,2室1厅1卫,1200
整租·紫桥小区 2室2厅 南,武陵区,紫桥,紫桥小区,67.50,南,2室2厅1卫,1000
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,64.00,南,2室1厅1卫,1200
整租·西苑新村 2室1厅 南/北,武陵区,五强溪,西苑新村,68.00,南 北,2室1厅1卫,800
整租·皂果东区 2室1厅 南,武陵区,宏大,皂果东区,60.00,南,2室1厅1卫,1200
整租·湖南文理学院芙蓉学院 2室2厅 南,武陵区,三闾,湖南文理学院芙蓉学院,61.00,南,2室2厅1卫,1000
整租·常德烟厂生活三区 2室1厅 南,武陵区,三岔路,常德烟厂生活三区,66.80,南,2室1厅1卫,1000
整租·皂果东区 2室1厅 南,武陵区,宏大,皂果东区,55.00,南,2室1厅1卫,1000
整租·制冷机械厂宿舍 2室1厅 东南,武陵区,白马湖,制冷机械厂宿舍,58.80,东南,2室1厅1卫,800
整租·皂果小区西区 2室1厅 南,武陵区,三岔路,皂果小区西区,70.00,南,2室1厅1卫,800
整租·常德烟厂生活三区 2室1厅 南,武陵区,三岔路,常德烟厂生活三区,62.00,南,2室1厅1卫,1000
整租·西园社区 2室1厅 南,武陵区,宏大,西园社区,69.00,南,2室1厅1卫,800
整租·市农行宿舍 2室1厅 南,武陵区,北站,市农行宿舍,55.00,南,2室1厅1卫,1200
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,70.00,南,2室1厅1卫,1000
整租·皂果小区西区 2室1厅 南,武陵区,三岔路,皂果小区西区,60.00,南,2室1厅1卫,1000
整租·天源星城北区 2室1厅 南,武陵区,五强溪,天源星城北区,57.00,南,2室1厅1卫,800
整租·市妇幼保健院宿舍 2室1厅 东南,武陵区,紫桥,市妇幼保健院宿舍,65.00,东南,2室1厅1卫,1100
整租·紫桥小区 2室1厅 东南,武陵区,紫桥,紫桥小区,68.00,东南,2室1厅1卫,1000
整租·常德烟厂生活三区 2室1厅 南/北,武陵区,三岔路,常德烟厂生活三区,66.00,南 北,2室1厅1卫,1200
整租·临紫名苑 2室2厅 北,武陵区,火车站,临紫名苑,50.00,北,2室2厅1卫,800
整租·常德市饲料公司宿舍 2室1厅 南/北,武陵区,甘露寺,常德市饲料公司宿舍,60.00,南 北,2室1厅1卫,650
整租·朗州小区 2室1厅 南,武陵区,滨湖公园,朗州小区,64.00,南,2室1厅1卫,1200
整租·常德汽车机电学校宿舍 2室1厅 南,武陵区,三闾,常德汽车机电学校宿舍,58.00,南,2室1厅1卫,800
整租·常德烟厂生活三区 2室2厅 南/北,武陵区,三岔路,常德烟厂生活三区,70.00,南 北,2室2厅1卫,1000
整租·常德烟厂生活三区 2室2厅 东南,武陵区,三岔路,常德烟厂生活三区,66.00,东南,2室2厅1卫,1000
整租·常德恒大华府 2室1厅 南,武陵区,芷兰,常德恒大华府,54.00,南,2室1厅2卫,1200
整租·天香小筑 2室1厅 南/北,鼎城区,德山,天香小筑,59.92,南 北,2室1厅1卫,1000
整租·常德烟厂生活三区 2室1厅 南/北,武陵区,三岔路,常德烟厂生活三区,70.00,南 北,2室1厅1卫,800
整租·常德烟厂生活三区 2室1厅 南/北,武陵区,三岔路,常德烟厂生活三区,52.00,南 北,2室1厅1卫,1200
整租·城东庆丰社区居委会三闾小区 2室1厅 南,武陵区,三闾,城东庆丰社区居委会三闾小区,65.00,南,2室1厅1卫,600
